"SUID","interaction","name","selected","shared interaction","shared name"
"7093","child_of","","false","child_of",""
"6829","child_of","","false","child_of",""
"4880","child_of","","false","child_of",""
"5349","child_of","","false","child_of",""
"5419","child_of","","false","child_of",""
"6123","child_of","","false","child_of",""
"6873","child_of","","false","child_of",""
"9601","linked_to","","false","linked_to",""
"6073","child_of","","false","child_of",""
"4663","child_of","","false","child_of",""
"9760","child_of","","false","child_of",""
"6165","child_of","","false","child_of",""
"6146","child_of","","false","child_of",""
"5701","child_of","","false","child_of",""
"9470","child_of","","false","child_of",""
"8182","linked_to","","false","linked_to",""
"4190","child_of","","false","child_of",""
"9783","child_of","","false","child_of",""
"7991","child_of","","false","child_of",""
"6064","child_of","","false","child_of",""
"6017","child_of","","false","child_of",""
"4374","child_of","","false","child_of",""
"4984","linked_to","","false","linked_to",""
"9596","child_of","","false","child_of",""
"6336","linked_to","","false","linked_to",""
"5423","linked_to","","false","linked_to",""
"9479","child_of","","false","child_of",""
"8251","child_of","","false","child_of",""
"6115","child_of","","false","child_of",""
"4263","child_of","","false","child_of",""
"9111","linked_to","","false","linked_to",""
"5806","child_of","","false","child_of",""
"6053","child_of","","false","child_of",""
"6552","child_of","","false","child_of",""
"4397","child_of","","false","child_of",""
"6301","child_of","","false","child_of",""
"4416","linked_to","","false","linked_to",""
"4496","linked_to","","false","linked_to",""
"9500","child_of","","false","child_of",""
"7278","child_of","","false","child_of",""
"5257","child_of","","false","child_of",""
"6365","child_of","","false","child_of",""
"6466","child_of","","false","child_of",""
"4622","child_of","","false","child_of",""
"5186","linked_to","","false","linked_to",""
"8225","child_of","","false","child_of",""
"4851","child_of","","false","child_of",""
"9847","linked_to","","false","linked_to",""
"4704","linked_to","","false","linked_to",""
"6802","child_of","","false","child_of",""
"7130","child_of","","false","child_of",""
"4852","linked_to","","false","linked_to",""
"8104","child_of","","false","child_of",""
"6729","child_of","","false","child_of",""
"7185","linked_to","","false","linked_to",""
"8558","child_of","","false","child_of",""
"4324","child_of","","false","child_of",""
"5169","linked_to","","false","linked_to",""
"5850","linked_to","","false","linked_to",""
"5501","child_of","","false","child_of",""
"8970","linked_to","","false","linked_to",""
"8703","child_of","","false","child_of",""
"7590","linked_to","","false","linked_to",""
"6608","child_of","","false","child_of",""
"7707","linked_to","","false","linked_to",""
"6935","child_of","","false","child_of",""
"4943","child_of","","false","child_of",""
"9330","linked_to","","false","linked_to",""
"7420","child_of","","false","child_of",""
"5414","child_of","","false","child_of",""
"4899","child_of","","false","child_of",""
"4445","child_of","","false","child_of",""
"9360","linked_to","","false","linked_to",""
"6653","child_of","","false","child_of",""
"8269","child_of","","false","child_of",""
"5593","child_of","","false","child_of",""
"9417","linked_to","","false","linked_to",""
"9692","linked_to","","false","linked_to",""
"4615","child_of","","false","child_of",""
"8139","child_of","","false","child_of",""
"5081","child_of","","false","child_of",""
"5512","child_of","","false","child_of",""
"4748","child_of","","false","child_of",""
"6991","child_of","","false","child_of",""
"6142","child_of","","false","child_of",""
"9648","child_of","","false","child_of",""
"7778","child_of","","false","child_of",""
"7990","linked_to","","false","linked_to",""
"8004","child_of","","false","child_of",""
"9662","child_of","","false","child_of",""
"9645","child_of","","false","child_of",""
"9765","linked_to","","false","linked_to",""
"5719","child_of","","false","child_of",""
"8197","child_of","","false","child_of",""
"4582","linked_to","","false","linked_to",""
"4525","child_of","","false","child_of",""
"6664","child_of","","false","child_of",""
"6036","linked_to","","false","linked_to",""
"6109","child_of","","false","child_of",""
"7115","child_of","","false","child_of",""
"5710","linked_to","","false","linked_to",""
"7328","child_of","","false","child_of",""
"9435","linked_to","","false","linked_to",""
"6569","child_of","","false","child_of",""
"9810","child_of","","false","child_of",""
"6703","linked_to","","false","linked_to",""
"8424","child_of","","false","child_of",""
"7005","linked_to","","false","linked_to",""
"5809","child_of","","false","child_of",""
"7383","child_of","","false","child_of",""
"9019","child_of","","false","child_of",""
"7294","linked_to","","false","linked_to",""
"7619","linked_to","","false","linked_to",""
"5369","child_of","","false","child_of",""
"6591","child_of","","false","child_of",""
"4683","linked_to","","false","linked_to",""
"4531","child_of","","false","child_of",""
"8584","child_of","","false","child_of",""
"5264","child_of","","false","child_of",""
"7921","linked_to","","false","linked_to",""
"4355","linked_to","","false","linked_to",""
"9522","linked_to","","false","linked_to",""
"6667","child_of","","false","child_of",""
"7892","child_of","","false","child_of",""
"9174","linked_to","","false","linked_to",""
"6901","child_of","","false","child_of",""
"4537","child_of","","false","child_of",""
"9460","linked_to","","false","linked_to",""
"6700","child_of","","false","child_of",""
"6757","child_of","","false","child_of",""
"9307","child_of","","false","child_of",""
"4459","linked_to","","false","linked_to",""
"5017","child_of","","false","child_of",""
"9302","linked_to","","false","linked_to",""
"8489","child_of","","false","child_of",""
"5062","child_of","","false","child_of",""
"8372","child_of","","false","child_of",""
"6390","child_of","","false","child_of",""
"4299","child_of","","false","child_of",""
"4628","child_of","","false","child_of",""
"7223","linked_to","","false","linked_to",""
"9828","child_of","","false","child_of",""
"7183","linked_to","","false","linked_to",""
"5167","linked_to","","false","linked_to",""
"9413","child_of","","false","child_of",""
"8658","child_of","","false","child_of",""
"4670","child_of","","false","child_of",""
"6187","child_of","","false","child_of",""
"4317","child_of","","false","child_of",""
"4288","child_of","","false","child_of",""
"5006","linked_to","","false","linked_to",""
"8660","child_of","","false","child_of",""
"5674","child_of","","false","child_of",""
"9903","linked_to","","false","linked_to",""
"4794","child_of","","false","child_of",""
"8435","linked_to","","false","linked_to",""
"5954","child_of","","false","child_of",""
"7829","linked_to","","false","linked_to",""
"6472","child_of","","false","child_of",""
"5808","linked_to","","false","linked_to",""
"9398","linked_to","","false","linked_to",""
"7843","child_of","","false","child_of",""
"5775","child_of","","false","child_of",""
"5232","child_of","","false","child_of",""
"9837","child_of","","false","child_of",""
"5293","child_of","","false","child_of",""
"8911","linked_to","","false","linked_to",""
"8245","child_of","","false","child_of",""
"7032","child_of","","false","child_of",""
"4914","linked_to","","false","linked_to",""
"6714","linked_to","","false","linked_to",""
"5607","child_of","","false","child_of",""
"8069","linked_to","","false","linked_to",""
"5912","linked_to","","false","linked_to",""
"8920","linked_to","","false","linked_to",""
"9452","child_of","","false","child_of",""
"6157","child_of","","false","child_of",""
"9570","linked_to","","false","linked_to",""
"7938","child_of","","false","child_of",""
"4430","linked_to","","false","linked_to",""
"5957","child_of","","false","child_of",""
"9099","child_of","","false","child_of",""
"5886","child_of","","false","child_of",""
"7749","linked_to","","false","linked_to",""
"7581","child_of","","false","child_of",""
"5136","child_of","","false","child_of",""
"7056","child_of","","false","child_of",""
"5052","child_of","","false","child_of",""
"5435","child_of","","false","child_of",""
"6012","linked_to","","false","linked_to",""
"5187","child_of","","false","child_of",""
"6590","linked_to","","false","linked_to",""
"5445","child_of","","false","child_of",""
"7531","child_of","","false","child_of",""
"9447","linked_to","","false","linked_to",""
"7187","child_of","","false","child_of",""
"6439","child_of","","false","child_of",""
"4362","linked_to","","false","linked_to",""
"5212","child_of","","false","child_of",""
"6511","child_of","","false","child_of",""
"7113","child_of","","false","child_of",""
"7395","child_of","","false","child_of",""
"9721","child_of","","false","child_of",""
"7611","child_of","","false","child_of",""
"8445","child_of","","false","child_of",""
"5145","child_of","","false","child_of",""
"4439","child_of","","false","child_of",""
"7475","child_of","","false","child_of",""
"7450","child_of","","false","child_of",""
"5949","child_of","","false","child_of",""
"5452","child_of","","false","child_of",""
"8825","child_of","","false","child_of",""
"4219","child_of","","false","child_of",""
"6316","child_of","","false","child_of",""
