NeXO Term	SGD Gene ID
7355	S000005730
8782	S000005730
8130	S000005730
9587	S000005730
8696	S000005730
9011	S000005730
9060	S000005730
9615	S000005730
8947	S000005732
9816	S000005732
8110	S000005732
9538	S000005732
9533	S000005732
9335	S000005732
8441	S000005732
9483	S000005732
9291	S000005732
8852	S000005732
9295	S000005732
9564	S000005732
9013	S000005732
8668	S000005732
8672	S000005732
9550	S000005732
8563	S000005732
8246	S000005732
9535	S000005732
8908	S000005732
9278	S000005732
9060	S000005732
9081	S000005732
6787	S000005733
8054	S000005733
9920	S000005733
8243	S000005733
7975	S000005733
8557	S000005733
6813	S000005734
8023	S000005734
7681	S000005734
9427	S000005734
6488	S000005734
5344	S000005735
7864	S000005736
8500	S000005736
7526	S000005736
8054	S000005736
8243	S000005736
5101	S000005736
7975	S000005736
8370	S000005736
9651	S000005736
8557	S000005736
6681	S000005737
6111	S000005737
8954	S000005738
9749	S000005738
8539	S000005738
7059	S000005738
9351	S000005738
8992	S000005738
6239	S000005738
9077	S000005738
8909	S000005738
6847	S000005738
6628	S000005738
7492	S000005739
7802	S000005739
9302	S000005739
6247	S000005741
6248	S000005741
8957	S000005741
8941	S000005742
9592	S000005742
8032	S000005742
8296	S000005742
8618	S000005742
8569	S000005742
8780	S000005742
7434	S000005742
9046	S000005742
9496	S000005742
9168	S000005742
9651	S000005742
8966	S000005742
7444	S000005743
6860	S000005743
9494	S000005743
9302	S000005743
7733	S000005747
6841	S000005747
6443	S000005747
5528	S000005748
5529	S000005748
5659	S000005748
5528	S000005749
5529	S000005749
7864	S000005750
8500	S000005750
7526	S000005750
8054	S000005750
8494	S000005750
8243	S000005750
7975	S000005750
9676	S000005750
8370	S000005750
9651	S000005750
8557	S000005750
7816	S000005752
5354	S000005752
5976	S000005753
10000	S000005753
6964	S000005755
5903	S000005755
6964	S000005756
8519	S000005756
5903	S000005756
9289	S000005756
8954	S000005757
7852	S000005757
8992	S000005757
9136	S000005757
9427	S000005757
7114	S000005757
7853	S000005757
9077	S000005757
9470	S000005757
9304	S000005757
6972	S000005758
8509	S000005758
5639	S000005758
9017	S000005758
8083	S000005758
9152	S000005758
8331	S000005758
7893	S000005758
8635	S000005759
5881	S000005759
8791	S000005759
5414	S000005760
7466	S000005760
8715	S000005761
9505	S000005761
8417	S000005761
9239	S000005761
6856	S000005761
6821	S000005761
8635	S000005762
7832	S000005762
8509	S000005762
7155	S000005762
7792	S000005762
9278	S000005762
8587	S000005762
5881	S000005762
5646	S000005762
8337	S000005762
6149	S000005763
7488	S000005763
8712	S000005768
8145	S000005768
6514	S000005768
8296	S000005768
8115	S000005768
5849	S000005769
8994	S000005769
8417	S000005769
8246	S000005769
7460	S000005769
8026	S000005770
9508	S000005770
9050	S000005770
8511	S000005770
9047	S000005770
9264	S000005770
9672	S000005770
8346	S000005770
9830	S000005770
8817	S000005770
8623	S000005771
6856	S000005771
5541	S000005771
8712	S000005772
6514	S000005772
7150	S000005772
8115	S000005772
5552	S000005773
5552	S000005774
5452	S000005775
8525	S000005775
5672	S000005775
9607	S000005775
5644	S000005775
6247	S000005776
8870	S000005776
8298	S000005776
7963	S000005776
8240	S000005776
8782	S000005776
6293	S000005776
8956	S000005776
8957	S000005776
6746	S000005777
6028	S000005777
6107	S000005777
7486	S000005779
6885	S000005779
7863	S000005780
8762	S000005780
9347	S000005780
8726	S000005780
8475	S000005780
8087	S000005780
9037	S000005780
8569	S000005780
8358	S000005780
5775	S000005780
9207	S000005780
7622	S000005780
8794	S000005780
8392	S000005780
7486	S000005781
9048	S000005783
9133	S000005783
8608	S000005783
8898	S000005783
8071	S000005783
5684	S000005783
9212	S000005783
7370	S000005783
9193	S000005785
8712	S000005785
9133	S000005785
8477	S000005785
9003	S000005785
7792	S000005785
9211	S000005785
8424	S000005785
9212	S000005785
8598	S000005785
6820	S000005785
8536	S000005785
8949	S000005786
9403	S000005786
5837	S000005786
9193	S000005787
8153	S000005787
8711	S000005787
8448	S000005787
9133	S000005787
8477	S000005787
7486	S000005787
9211	S000005787
8424	S000005787
9212	S000005787
8598	S000005787
6820	S000005787
5534	S000005789
7696	S000005789
7306	S000005789
8187	S000005790
8148	S000005790
7785	S000005790
7838	S000005790
8883	S000005790
8398	S000005790
7051	S000005791
8043	S000005791
5918	S000005791
8785	S000005791
9668	S000005791
8398	S000005791
7051	S000005792
7935	S000005792
8085	S000005792
7614	S000005792
7004	S000005792
8398	S000005792
5845	S000005793
7273	S000005793
9158	S000005793
7275	S000005793
6369	S000005793
7178	S000005794
5239	S000005794
8301	S000005795
7321	S000005795
8639	S000005795
8883	S000005795
8536	S000005795
8791	S000005795
7465	S000005795
6530	S000005796
7986	S000005796
5778	S000005796
7541	S000005796
6986	S000005796
6849	S000005796
5447	S000005797
8947	S000005798
8110	S000005798
9538	S000005798
9533	S000005798
9335	S000005798
8441	S000005798
9291	S000005798
8852	S000005798
9295	S000005798
9013	S000005798
8672	S000005798
9550	S000005798
8246	S000005798
8908	S000005798
9081	S000005798
7852	S000005799
6126	S000005799
7587	S000005799
8499	S000005801
7782	S000005801
7271	S000005801
6441	S000005801
5919	S000005802
8756	S000005802
7241	S000005802
8773	S000005802
5919	S000005803
8773	S000005803
7869	S000005805
6653	S000005805
6856	S000005805
8954	S000005807
7838	S000005807
6587	S000005807
8377	S000005807
6112	S000005809
7239	S000005810
9373	S000005810
9403	S000005810
6828	S000005810
5532	S000005814
7050	S000005814
5782	S000005814
9003	S000005816
9920	S000005816
8334	S000005816
8513	S000005816
7897	S000005816
9676	S000005816
9113	S000005816
9301	S000005816
9302	S000005816
8876	S000005816
9519	S000005819
9249	S000005819
9241	S000005819
8748	S000005819
9483	S000005819
9486	S000005819
9500	S000005819
9505	S000005819
9186	S000005819
8983	S000005819
8416	S000005819
9239	S000005819
9225	S000005819
8912	S000005819
9235	S000005819
8620	S000005819
8977	S000005819
9533	S000005820
8441	S000005820
9500	S000005820
9291	S000005820
9013	S000005820
8246	S000005820
6812	S000005821
5934	S000005821
5979	S000005823
8368	S000005823
6949	S000005823
9524	S000005824
5642	S000005824
5659	S000005824
6511	S000005825
9344	S000005825
7705	S000005825
7017	S000005826
5278	S000005827
7705	S000005827
6024	S000005828
7192	S000005828
5265	S000005829
7192	S000005829
5283	S000005831
8042	S000005831
5649	S000005831
7572	S000005831
8921	S000005831
8252	S000005831
9047	S000005831
9830	S000005831
9096	S000005831
5544	S000005833
8949	S000005835
7980	S000005835
7685	S000005835
9505	S000005835
6633	S000005835
9597	S000005835
7789	S000005835
9177	S000005835
9105	S000005835
7951	S000005835
9450	S000005835
7659	S000005835
9385	S000005835
8393	S000005835
9335	S000005836
7967	S000005836
9072	S000005836
6322	S000005836
7526	S000005837
8752	S000005837
9524	S000005837
9483	S000005837
9508	S000005837
9505	S000005837
7847	S000005837
6359	S000005837
9291	S000005837
8033	S000005837
8457	S000005837
9199	S000005837
9295	S000005837
8519	S000005837
9564	S000005837
9012	S000005837
9389	S000005837
5930	S000005837
9371	S000005837
8064	S000005837
7708	S000005837
8065	S000005837
9550	S000005837
6661	S000005837
7356	S000005837
9826	S000005837
9587	S000005837
9072	S000005837
9011	S000005837
9657	S000005837
9615	S000005837
9081	S000005837
7057	S000005838
8114	S000005838
7226	S000005838
9816	S000005839
9249	S000005839
9533	S000005839
9503	S000005839
9505	S000005839
9564	S000005839
9120	S000005839
9587	S000005839
9615	S000005839
9081	S000005839
9713	S000005842
5085	S000005842
6092	S000005843
5218	S000005844
6331	S000005844
6559	S000005845
7505	S000005845
6542	S000005845
9597	S000005846
9105	S000005846
7117	S000005846
8393	S000005846
8618	S000005848
7972	S000005848
5210	S000005848
9749	S000005849
5626	S000005849
7275	S000005849
8785	S000005849
6369	S000005849
8498	S000005850
6251	S000005850
6616	S000005850
6615	S000005850
7719	S000005851
6009	S000005851
5662	S000005852
8280	S000005853
7216	S000005853
9366	S000005853
9707	S000005853
7595	S000005853
5961	S000005853
8260	S000005853
7434	S000005853
8228	S000005853
9207	S000005853
9668	S000005853
6312	S000005853
8530	S000005853
8103	S000005853
8791	S000005853
9568	S000005854
7364	S000005854
7808	S000005854
9338	S000005854
8226	S000005854
9496	S000005854
5648	S000005855
8130	S000005855
6196	S000005856
7601	S000005856
5649	S000005857
7572	S000005857
7986	S000005859
7541	S000005859
6986	S000005859
9165	S000005859
8571	S000005859
5309	S000005860
6035	S000005860
7390	S000005861
5482	S000005861
5309	S000005861
6035	S000005861
6977	S000005862
6757	S000005862
8509	S000005862
6251	S000005862
8762	S000005863
8023	S000005863
9347	S000005863
9306	S000005863
9427	S000005863
9037	S000005863
8275	S000005863
8569	S000005863
8358	S000005863
9071	S000005863
9204	S000005863
6923	S000005865
8514	S000005865
6167	S000005866
5862	S000005866
8277	S000005866
8500	S000005867
7526	S000005867
8610	S000005867
9920	S000005867
8242	S000005867
8243	S000005867
9535	S000005867
7621	S000005867
8557	S000005867
8500	S000005868
7526	S000005868
6811	S000005868
8441	S000005868
5936	S000005868
5934	S000005868
5241	S000005868
8494	S000005868
9920	S000005868
9550	S000005868
8242	S000005868
8243	S000005868
9535	S000005868
8507	S000005868
7975	S000005868
8557	S000005868
7352	S000005868
7157	S000005871
5556	S000005871
8234	S000005871
5287	S000005872
8866	S000005872
6538	S000005873
8410	S000005873
8292	S000005873
9210	S000005873
6335	S000005873
8135	S000005874
6542	S000005874
8112	S000005875
6382	S000005875
7875	S000005875
8697	S000005876
8301	S000005876
7051	S000005876
9356	S000005876
8043	S000005876
6663	S000005876
8260	S000005876
9668	S000005876
6857	S000005876
8530	S000005876
8791	S000005876
8398	S000005876
7801	S000005877
7171	S000005877
6715	S000005877
8565	S000005877
7896	S000005877
7893	S000005877
5505	S000005878
8048	S000005878
7740	S000005878
8488	S000005878
5916	S000005879
5299	S000005880
8648	S000005881
5502	S000005881
9508	S000005882
7264	S000005882
7155	S000005882
9494	S000005882
9657	S000005882
6307	S000005882
8090	S000005884
6233	S000005884
6232	S000005884
5213	S000005884
6798	S000005885
8078	S000005885
8417	S000005885
8648	S000005885
8565	S000005885
7894	S000005885
6647	S000005887
8417	S000005887
8414	S000005887
6713	S000005887
8488	S000005887
7282	S000005887
7255	S000005887
8000	S000005887
8688	S000005888
9776	S000005888
7550	S000005888
9013	S000005888
9403	S000005888
5837	S000005888
8782	S000005888
9587	S000005888
9615	S000005888
9318	S000005888
9193	S000005889
8448	S000005889
7554	S000005889
7782	S000005889
8477	S000005889
8061	S000005889
9212	S000005889
8187	S000005890
5733	S000005890
6132	S000005890
7211	S000005892
5944	S000005892
7627	S000005892
6131	S000005892
5647	S000005892
5184	S000005893
9105	S000005893
6358	S000005894
9373	S000005894
7869	S000005895
8498	S000005895
8606	S000005895
8709	S000005895
8041	S000005895
9008	S000005895
9920	S000005895
9428	S000005895
8410	S000005895
8292	S000005895
9494	S000005895
7711	S000005895
9571	S000005895
9519	S000005896
9816	S000005896
9241	S000005896
8748	S000005896
8729	S000005896
9920	S000005896
9239	S000005896
9225	S000005896
8912	S000005896
9238	S000005896
8323	S000005896
8977	S000005896
8301	S000005897
7868	S000005897
7390	S000005897
8493	S000005897
7288	S000005897
7389	S000005897
5625	S000005898
8190	S000005898
7282	S000005898
5470	S000005899
9713	S000005899
7380	S000005899
6690	S000005900
8185	S000005900
7285	S000005900
8791	S000005900
5215	S000005901
5509	S000005902
9920	S000005902
6939	S000005902
9450	S000005902
7875	S000005902
5509	S000005903
6939	S000005903
5652	S000005905
7587	S000005905
7211	S000005906
5944	S000005906
9003	S000005907
6955	S000005907
9780	S000005907
7330	S000005908
7150	S000005908
7081	S000005908
6155	S000005909
5300	S000005909
5946	S000005909
6556	S000005909
5300	S000005910
6556	S000005910
5197	S000005912
9037	S000005913
5323	S000005913
8280	S000005917
8866	S000005917
8896	S000005917
6280	S000005917
5216	S000005917
8202	S000005917
7719	S000005917
6957	S000005917
6169	S000005921
6496	S000005921
6497	S000005921
5608	S000005922
9199	S000005922
6239	S000005922
9830	S000005922
9302	S000005922
8969	S000005922
8968	S000005922
6632	S000005922
9318	S000005922
8499	S000005923
10000	S000005923
6441	S000005923
6957	S000005923
5422	S000005924
7669	S000005925
8719	S000005925
5138	S000005925
8421	S000005925
9046	S000005925
5481	S000005928
9354	S000005929
7766	S000005929
8411	S000005929
8099	S000005929
9152	S000005929
9668	S000005929
8968	S000005929
8956	S000005929
8777	S000005929
9535	S000005930
5972	S000005930
9318	S000005930
9568	S000005931
7109	S000005931
9046	S000005931
6221	S000005932
8661	S000005932
9676	S000005932
8947	S000005933
9533	S000005933
9335	S000005933
9524	S000005933
9291	S000005933
8852	S000005933
8854	S000005933
8459	S000005933
9564	S000005933
9371	S000005933
9550	S000005933
9535	S000005933
7356	S000005933
9587	S000005933
9072	S000005933
9060	S000005933
9657	S000005933
9615	S000005933
9081	S000005933
8994	S000005934
6988	S000005934
6987	S000005934
6644	S000005934
6641	S000005934
6929	S000005934
5557	S000005934
6307	S000005934
6653	S000005936
9003	S000005937
9073	S000005937
9676	S000005937
9301	S000005937
8876	S000005937
8411	S000005938
8417	S000005938
8650	S000005938
6821	S000005938
8301	S000005939
8472	S000005939
7362	S000005939
7361	S000005939
8411	S000005939
8417	S000005939
8650	S000005939
8158	S000005939
8592	S000005939
6821	S000005939
8215	S000005939
8536	S000005939
5077	S000005940
9292	S000005941
5628	S000005941
9920	S000005941
8534	S000005941
8320	S000005941
9657	S000005941
9089	S000005941
9318	S000005941
6347	S000005942
9165	S000005942
9780	S000005942
8498	S000005943
9180	S000005943
8292	S000005943
9494	S000005943
6262	S000005943
8120	S000005943
9318	S000005943
7014	S000005944
6059	S000005944
5360	S000005945
9749	S000005947
9133	S000005947
5495	S000005947
6887	S000005947
8601	S000005947
7434	S000005947
6324	S000005947
6759	S000005948
5318	S000005948
6084	S000005949
7397	S000005949
8083	S000005950
8078	S000005950
5228	S000005950
7171	S000005950
8331	S000005950
6715	S000005950
8565	S000005950
7635	S000005950
5579	S000005950
7894	S000005950
8104	S000005950
7896	S000005950
7893	S000005950
5336	S000005950
5924	S000005951
6994	S000005951
5858	S000005952
8806	S000005952
5849	S000005952
8851	S000005952
9136	S000005952
6891	S000005952
9003	S000005952
9540	S000005952
5961	S000005952
6651	S000005952
9158	S000005952
8922	S000005952
5191	S000005952
5753	S000005952
6636	S000005952
8956	S000005952
8825	S000005952
9344	S000005953
9366	S000005953
7701	S000005953
7898	S000005953
8203	S000005953
8866	S000005956
7927	S000005956
6264	S000005956
9289	S000005956
8754	S000005956
8514	S000005956
9112	S000005956
9780	S000005956
5645	S000005956
6895	S000005956
8822	S000005956
6686	S000005957
8520	S000005957
6258	S000005957
6810	S000005958
9389	S000005958
8676	S000005958
6668	S000005958
7750	S000005959
7607	S000005959
5522	S000005959
6819	S000005962
6508	S000005962
7917	S000005962
8621	S000005962
9559	S000005963
8704	S000005963
8998	S000005963
7391	S000005963
9003	S000005963
7302	S000005963
8550	S000005963
8551	S000005963
8947	S000005964
8110	S000005964
9533	S000005964
9335	S000005964
9291	S000005964
8852	S000005964
8854	S000005964
9295	S000005964
9013	S000005964
9389	S000005964
8672	S000005964
9550	S000005964
9535	S000005964
9072	S000005964
9278	S000005964
9115	S000005964
9081	S000005964
8499	S000005966
8841	S000005966
8891	S000005966
7943	S000005966
9015	S000005966
9180	S000005967
7155	S000005967
5314	S000005967
7479	S000005967
8957	S000005967
8805	S000005968
8042	S000005968
7566	S000005968
8661	S000005968
9113	S000005968
9830	S000005968
9382	S000005968
6652	S000005969
8480	S000005969
8992	S000005970
7158	S000005970
8922	S000005970
9568	S000005971
8331	S000005971
7651	S000005971
8770	S000005971
8941	S000005972
9592	S000005972
7696	S000005972
9347	S000005972
8032	S000005972
8493	S000005972
9030	S000005972
8780	S000005972
9046	S000005972
9496	S000005972
9204	S000005972
5751	S000005972
8571	S000005972
7221	S000005972
9651	S000005972
8962	S000005972
8715	S000005973
8867	S000005973
7364	S000005973
9780	S000005973
7642	S000005973
5165	S000005974
7594	S000005975
5670	S000005975
7344	S000005975
6815	S000005976
9430	S000005976
9559	S000005976
7484	S000005976
9282	S000005976
9210	S000005976
8236	S000005976
8956	S000005976
6802	S000005977
8806	S000005977
8296	S000005977
8806	S000005978
8651	S000005978
6913	S000005978
8190	S000005978
8719	S000005979
6770	S000005979
8130	S000005979
5394	S000005980
6122	S000005980
7800	S000005981
5309	S000005981
6035	S000005981
5890	S000005982
5214	S000005982
5891	S000005982
5890	S000005983
5480	S000005983
7196	S000005984
7152	S000005984
5688	S000005984
7980	S000005985
6283	S000005985
8499	S000005986
7782	S000005986
6441	S000005986
6957	S000005986
9344	S000005987
8700	S000005987
9366	S000005987
9365	S000005987
6648	S000005987
9427	S000005987
8512	S000005987
8513	S000005987
9076	S000005987
9470	S000005987
8715	S000005989
8866	S000005989
8867	S000005989
7364	S000005989
9003	S000005989
8417	S000005989
9289	S000005989
8431	S000005989
8511	S000005989
